Unnamed: 0,Name,Symbol,MarketCap,Price,Country,name,codice,pricecap,price,country
5270.0,TerrAscend,TRSSF,$0.54 B,$1.60,Canada,TerrAscend,TRSSF,$0.49 B,$1.50,Canada
5271.0,FRP Holdings,FRPH,$0.54 B,$57.70,USA,FRP Holdings,FRPH,$0.52 B,$55.80,USA
5272.0,Capital City Bank Group,CCBG,$0.54 B,$32.15,USA,Capital City Bank Group,CCBG,$0.55 B,$32.81,USA
5273.0,NuScale Power,SMR,$0.54 B,$10.51,USA,NuScale Power,SMR,$0.56 B,$10.89,USA
5274.0,TH International (Tims China),THCH,$0.54 B,$3.65,China,TH International (Tims China),THCH,$0.50 B,$3.37,China
5275.0,Simona,SIM0.F,$0.54 B,$90.46,Germany,Simona,SIM0.F,$0.54 B,$90.68,Germany
5276.0,Enento Group,ENENTO.HE,$0.54 B,$22.56,Finland,Enento Group,ENENTO.HE,$0.60 B,$24.98,Finland
5277.0,CIRCOR International,CIR,$0.54 B,$26.54,USA,CIRCOR International,CIR,$0.53 B,$26.37,USA
5278.0,Spandana Sphoorty Financial,SPANDANA.NS,$0.53 B,$7.61,India,Spandana Sphoorty Financial,SPANDANA.NS,$0.49 B,$6.99,India
5279.0,Silence Therapeutics,SLN,$0.53 B,$14.92,UK,Silence Therapeutics,SLN,$0.51 B,$14.24,UK
5280.0,BioXcel Therapeutics,BTAI,$0.53 B,$19.10,USA,BioXcel Therapeutics,BTAI,$0.81 B,$28.94,USA
5281.0,Ruth's Hospitality Group,RUTH,$0.53 B,$16.11,USA,Ruth's Hospitality Group,RUTH,$0.60 B,$18.11,USA
5282.0,Anora Group,ANORA.HE,$0.53 B,$7.90,Finland,Anora Group,ANORA.HE,$0.55 B,$8.29,Finland
5283.0,Tiptree,TIPT,$0.53 B,$14.71,USA,Tiptree,TIPT,$0.55 B,$15.30,USA
5284.0,Clear Channel Outdoor,CCO,$0.53 B,$1.12,USA,Clear Channel Outdoor,CCO,$0.67 B,$1.41,USA
5285.0,Artivion,AORT,$0.53 B,$13.21,USA,Artivion,AORT,$0.51 B,$12.78,USA
5286.0,Phibro Animal Health,PAHC,$0.53 B,$13.15,USA,Phibro Animal Health,PAHC,$0.59 B,$14.69,USA
5287.0,PlayWay,6P5.F,$0.53 B,$80.35,Poland,PlayWay,6P5.F,$0.56 B,$85.36,Poland
5288.0,South Indian Bank,SOUTHBANK.NS,$0.53 B,$0.25,India,South Indian Bank,SOUTHBANK.NS,$0.49 B,$0.24,India
5289.0,REX American Resources,REX,$0.53 B,$30.51,USA,REX American Resources,REX,$0.55 B,$32.18,USA
5290.0,CinCor Pharma,CINC,$0.53 B,$12.12,USA,CinCor Pharma,CINC,$1.26 B,$28.95,USA
5291.0,Central Pacific Financial,CPF,$0.53 B,$19.48,USA,Central Pacific Financial,CPF,$0.58 B,$21.31,USA
5292.0,Altimmune,ALT,$0.52 B,$10.78,USA,Altimmune,ALT,$0.80 B,$16.29,USA
5293.0,GH Research,GHRS,$0.52 B,$10.18,Ireland,GH Research,GHRS,$0.49 B,$9.60,Ireland
5294.0,Varroc,VARROC.NS,$0.52 B,$3.46,India,Varroc,VARROC.NS,$0.54 B,$3.58,India
5295.0,Clover Health Investments,CLOV,$0.52 B,$1.09,USA,Clover Health Investments,CLOV,$0.60 B,$1.24,USA
5296.0,Calliditas Therapeutics,CALT,$0.52 B,$19.49,Sweden,Calliditas Therapeutics,CALT,$0.53 B,$19.80,Sweden
5297.0,Acco Brands,ACCO,$0.52 B,$5.61,USA,Acco Brands,ACCO,$0.58 B,$6.19,USA
5298.0,Sorrento Therapeutics,SRNE,$0.52 B,$1.12,USA,Sorrento Therapeutics,SRNE,$0.53 B,$1.13,USA
5299.0,Meta Materials,MMAT,$0.52 B,$1.46,Canada,Meta Materials,MMAT,$0.37 B,$1.03,Canada
5300.0,Reliance Infrastructure,RELINFRA.NS,$0.52 B,$1.84,India,Reliance Infrastructure,RELINFRA.NS,$0.49 B,$1.71,India
5301.0,Invitae,NVTA,$0.52 B,$2.17,USA,Invitae,NVTA,$0.60 B,$2.50,USA
5302.0,Técnicas Reunidas,TRE.MC,$0.52 B,$9.81,Spain,Técnicas Reunidas,TRE.MC,$0.62 B,$11.73,Spain
5303.0,Mishra Dhatu Nigam,MIDHANI.NS,$0.52 B,$2.80,India,Mishra Dhatu Nigam,MIDHANI.NS,$0.52 B,$2.78,India
5304.0,8x8,EGHT,$0.52 B,$4.70,USA,8x8,EGHT,$0.51 B,$4.62,USA
5305.0,Brookdale Senior Living,BKD,$0.52 B,$2.81,USA,Brookdale Senior Living,BKD,$0.50 B,$2.73,USA
5306.0,Mercantile Bank,MBWM,$0.52 B,$33.08,USA,Mercantile Bank,MBWM,$0.55 B,$35.08,USA
5307.0,Sprague Resources LP,SRLP,$0.52 B,$20.00,USA,Sprague Resources LP,SRLP,$0.52 B,$20.00,USA
5308.0,Orion Office REIT,ONL,$0.52 B,$9.25,USA,Orion Office REIT,ONL,$0.50 B,$8.84,USA
5309.0,SurModics,SRDX,$0.52 B,$37.31,USA,SurModics,SRDX,$0.51 B,$36.23,USA
5310.0,Columbia Care,CCHWF,$0.52 B,$1.18,USA,Columbia Care,CCHWF,$0.32 B,$0.78,USA
5311.0,Wave Life Sciences,WVE,$0.52 B,$6.02,Singapore,Wave Life Sciences,WVE,$0.47 B,$5.46,Singapore
5312.0,MidWestOne Financial Group,MOFG,$0.52 B,$33.46,USA,MidWestOne Financial Group,MOFG,$0.52 B,$33.30,USA
5313.0,Absolute Software,ABST,$0.52 B,$9.96,Canada,Absolute Software,ABST,$0.58 B,$11.13,Canada
5314.0,Harsco,HSC,$0.52 B,$6.55,USA,Harsco,HSC,$0.58 B,$7.42,USA
5315.0,Secureworks,SCWX,$0.51 B,$6.14,USA,Secureworks,SCWX,$0.60 B,$7.12,USA
5316.0,Insteel Industries,IIIN,$0.51 B,$26.66,USA,Insteel Industries,IIIN,$0.61 B,$31.67,USA
5317.0,PennantPark Floating Rate,PFLT,$0.51 B,$11.45,USA,PennantPark Floating Rate,PFLT,$0.54 B,$12.12,USA
5318.0,Tata Coffee,TATACOFFEE.NS,$0.51 B,$2.78,India,Tata Coffee,TATACOFFEE.NS,$0.49 B,$2.65,India
5319.0,Aarti Drugs,AARTIDRUGS.NS,$0.51 B,$5.60,India,Aarti Drugs,AARTIDRUGS.NS,$0.51 B,$5.51,India
5320.0,AVEO Oncology,AVEO,$0.51 B,$14.90,USA,AVEO Oncology,AVEO,$0.52 B,$14.98,USA
5321.0,Broadmark Realty Capital,BRMK,$0.51 B,$3.89,USA,Broadmark Realty Capital,BRMK,$0.55 B,$4.19,USA
5322.0,Amarin Corporation,AMRN,$0.51 B,$1.28,Ireland,Amarin Corporation,AMRN,$0.84 B,$2.09,Ireland
5323.0,Bank of Marin Bancorp,BMRC,$0.51 B,$32.21,USA,Bank of Marin Bancorp,BMRC,$0.52 B,$32.88,USA
5324.0,Artesian Resources,ARTNA,$0.51 B,$54.80,USA,Artesian Resources,ARTNA,$0.56 B,$60.25,USA
5325.0,EHang Holdings,EH,$0.51 B,$8.99,China,EHang Holdings,EH,$0.96 B,$16.89,China
5326.0,Quanterix,QTRX,$0.51 B,$13.90,USA,Quanterix,QTRX,$0.48 B,$13.19,USA
5327.0,Nektar Therapeutics,NKTR,$0.51 B,$2.74,USA,Nektar Therapeutics,NKTR,$0.47 B,$2.52,USA
5328.0,nLIGHT,LASR,$0.51 B,$11.35,USA,nLIGHT,LASR,$0.54 B,$11.98,USA
5329.0,Atai Life Sciences,ATAI,$0.51 B,$3.10,Germany,Atai Life Sciences,ATAI,$0.29 B,$1.80,Germany
5330.0,Greenpanel Industries,GREENPANEL.NS,$0.51 B,$4.19,India,Greenpanel Industries,GREENPANEL.NS,$0.49 B,$4.02,India
5331.0,ECN Capital,ECN.TO,$0.51 B,$2.09,Canada,ECN Capital,ECN.TO,$0.49 B,$2.03,Canada
5332.0,Covenant Logistics,CVLG,$0.51 B,$38.05,USA,Covenant Logistics,CVLG,$0.49 B,$36.44,USA
5333.0,Archer Aviation,ACHR,$0.51 B,$2.11,USA,Archer Aviation,ACHR,$0.63 B,$2.60,USA
5334.0,Oscar Health,OSCR,$0.51 B,$2.39,USA,Oscar Health,OSCR,$0.64 B,$3.00,USA
5335.0,Nano-X Imaging,NNOX,$0.51 B,$9.78,Israel,Nano-X Imaging,NNOX,$0.45 B,$8.63,Israel
5336.0,Frontier Developments,FDEV.L,$0.51 B,$12.95,UK,Frontier Developments,FDEV.L,$0.26 B,$6.19,UK
5337.0,Silvercorp Metals,SVM,$0.51 B,$2.89,Canada,Silvercorp Metals,SVM,$0.60 B,$3.44,Canada
5338.0,Trustpilot Group,TRST.L,$0.50 B,$1.22,Denmark,Trustpilot Group,TRST.L,$0.55 B,$1.33,Denmark
5339.0,DXP Enterprises,DXPE,$0.50 B,$27.09,USA,DXP Enterprises,DXPE,$0.56 B,$30.23,USA
5340.0,Synlait Milk,SML.NZ,$0.50 B,$2.32,New Zealand,Synlait Milk,SML.NZ,$0.49 B,$2.27,New Zealand
5341.0,HEG,HEG.NS,$0.50 B,$13.13,India,HEG,HEG.NS,$0.52 B,$13.52,India
5342.0,Lilium,LILM,$0.50 B,$1.29,Germany,Lilium,LILM,$0.54 B,$1.39,Germany
5343.0,Ribbon Communications,RBBN,$0.50 B,$3.01,USA,Ribbon Communications,RBBN,$0.51 B,$3.07,USA
5344.0,Benson Hill,BHIL,$0.50 B,$2.45,USA,Benson Hill,BHIL,$0.49 B,$2.42,USA
5345.0,One Liberty Properties,OLP,$0.50 B,$23.97,USA,One Liberty Properties,OLP,$0.50 B,$23.86,USA
5346.0,Tejon Ranch,TRC,$0.50 B,$19.05,USA,Tejon Ranch,TRC,$0.53 B,$20.19,USA
5347.0,Restaurant Brands New Zealand,RBD.NZ,$0.50 B,$4.04,New Zealand,Restaurant Brands New Zealand,RBD.NZ,$0.44 B,$3.58,New Zealand
5348.0,Bridgewater Bancshares,BWB,$0.50 B,$18.25,USA,Bridgewater Bancshares,BWB,$0.48 B,$17.74,USA
5349.0,Butterfly Network,BFLY,$0.50 B,$2.51,USA,Butterfly Network,BFLY,$0.48 B,$2.43,USA
5350.0,Playstudios,MYPS,$0.50 B,$3.87,USA,Playstudios,MYPS,$0.55 B,$4.24,USA
5351.0,Community Health Systems,CYH,$0.50 B,$3.73,USA,Community Health Systems,CYH,$0.61 B,$4.60,USA
5352.0,Brasil Agro,LND,$0.50 B,$5.08,Brazil,Brasil Agro,LND,$0.54 B,$5.50,Brazil
5353.0,CNB Financial Corp,CCNE,$0.50 B,$23.79,USA,CNB Financial Corp,CCNE,$0.50 B,$24.01,USA
5354.0,Marcus Corporation,MCS,$0.50 B,$15.92,USA,Marcus Corporation,MCS,$0.48 B,$15.47,USA
5355.0,Safari Industries India,SAFARI.NS,$0.50 B,$21.12,India,Safari Industries India,SAFARI.NS,$0.53 B,$22.44,India
5356.0,Havertys,HVT,$0.50 B,$30.94,USA,Havertys,HVT,$0.54 B,$34.05,USA
5357.0,HomeStreet Bank,HMST,$0.50 B,$26.71,USA,HomeStreet Bank,HMST,$0.53 B,$28.42,USA
5358.0,Ramkrishna Forgings,RKFORGE.NS,$0.49 B,$3.12,India,Ramkrishna Forgings,RKFORGE.NS,$0.52 B,$3.30,India
5359.0,Hyliion,HYLN,$0.49 B,$2.78,USA,Hyliion,HYLN,$0.54 B,$3.06,USA
5360.0,Hudson Technologies,HDSN,$0.49 B,$11.08,USA,Hudson Technologies,HDSN,$0.49 B,$10.98,USA
5361.0,OneWater Marine,ONEW,$0.49 B,$31.93,USA,OneWater Marine,ONEW,$0.47 B,$30.23,USA
5362.0,Arcturus Therapeutics,ARCT,$0.49 B,$18.85,USA,Arcturus Therapeutics,ARCT,$0.52 B,$19.88,USA
5363.0,Cue Health,HLTH,$0.49 B,$3.34,USA,Cue Health,HLTH,$0.31 B,$2.14,USA
5364.0,trivago,TRVG,$0.49 B,$1.38,Germany,trivago,TRVG,$0.60 B,$1.68,Germany
5365.0,PORR,ABS2.F,$0.49 B,$12.60,Austria,PORR,ABS2.F,$0.53 B,$13.75,Austria
5366.0,Rovio Entertainment,ROVIO.HE,$0.49 B,$6.51,Finland,Rovio Entertainment,ROVIO.HE,$0.48 B,$6.33,Finland
5367.0,Design Therapeutics,DSGN,$0.49 B,$8.88,USA,Design Therapeutics,DSGN,$0.50 B,$9.00,USA
5368.0,Consolidated Communications,CNSL,$0.49 B,$4.30,USA,Consolidated Communications,CNSL,$0.51 B,$4.50,USA
5369.0,Desktop Metal,DM,$0.49 B,$1.56,USA,Desktop Metal,DM,$0.57 B,$1.82,USA
5370.0,Greenlam Industries,GREENLAM.NS,$0.49 B,$3.90,India,Greenlam Industries,GREENLAM.NS,$0.49 B,$3.83,India
5371.0,Value Line,VALU,$0.49 B,$52.25,USA,Value Line,VALU,$0.50 B,$53.41,USA
5372.0,Centrus Energy,LEU,$0.49 B,$33.95,USA,Centrus Energy,LEU,$0.53 B,$36.96,USA
5373.0,Kezar Life Sciences,KZR,$0.49 B,$7.21,USA,Kezar Life Sciences,KZR,$0.46 B,$6.84,USA
5374.0,National Presto Industries,NPK,$0.49 B,$69.79,USA,National Presto Industries,NPK,$0.50 B,$71.85,USA
5375.0,AngioDynamics,ANGO,$0.49 B,$12.57,USA,AngioDynamics,ANGO,$0.53 B,$13.78,USA
5376.0,Akouos,AKUS,$0.49 B,$13.29,USA,Akouos,AKUS,$0.49 B,$13.29,USA
5377.0,RADA Electronic Industries,RADA,$0.49 B,$9.87,Israel,RADA Electronic Industries,RADA,$0.49 B,$9.87,Israel
5378.0,Tsakos Energy Navigation,TNP,$0.49 B,$17.14,Greece,Tsakos Energy Navigation,TNP,$0.50 B,$17.74,Greece
5379.0,Whitestone REIT,WSR,$0.48 B,$9.74,USA,Whitestone REIT,WSR,$0.51 B,$10.31,USA
5380.0,Wemade,112040.KQ,$0.48 B,$29.76,S. Korea,Wemade,112040.KQ,$0.49 B,$30.31,S. Korea
5381.0,Dish TV,DISHTV.NS,$0.48 B,$0.26,India,Dish TV,DISHTV.NS,$0.40 B,$0.22,India
5382.0,Mitek Systems,MITK,$0.48 B,$10.90,USA,Mitek Systems,MITK,$0.44 B,$10.00,USA
5383.0,Inogen,INGN,$0.48 B,$21.24,USA,Inogen,INGN,$0.53 B,$23.28,USA
5384.0,Hyster-Yale Materials Handling,HY,$0.48 B,$28.74,USA,Hyster-Yale Materials Handling,HY,$0.52 B,$30.79,USA
5385.0,Eagle Point Credit Company,ECC,$0.48 B,$11.13,USA,Eagle Point Credit Company,ECC,$0.49 B,$10.60,USA
5386.0,Mesoblast,MESO,$0.48 B,$3.30,Australia,Mesoblast,MESO,$0.51 B,$3.28,Australia
5387.0,IBEX,IBEX,$0.48 B,$26.61,USA,IBEX,IBEX,$0.47 B,$26.04,USA
5388.0,Garrett Motion,GTX,$0.48 B,$7.49,Switzerland,Garrett Motion,GTX,$0.51 B,$7.91,Switzerland
5389.0,Barbeque Nation Hospitality ,BARBEQUE.NS,$0.48 B,$12.45,India,,,,,
5390.0,Protagonist Therapeutics,PTGX,$0.48 B,$9.84,USA,Protagonist Therapeutics,PTGX,$0.59 B,$12.17,USA
5391.0,Patriot Battery Metals,PMET.V,$0.48 B,$5.34,Canada,Patriot Battery Metals,PMET.V,$0.51 B,$5.60,Canada
5392.0,The RMR Group,RMR,$0.48 B,$29.11,USA,The RMR Group,RMR,$0.49 B,$29.55,USA
5393.0,Nazara Technologies,NAZARA.NS,$0.48 B,$7.33,India,Nazara Technologies,NAZARA.NS,$0.48 B,$7.35,India
5394.0,Sohu.com,SOHU,$0.48 B,$14.31,China,Sohu.com,SOHU,$0.53 B,$15.83,China
5395.0,Funko,FNKO,$0.48 B,$10.23,USA,Funko,FNKO,$0.56 B,$12.07,USA
5396.0,IFB Industries,IFBIND.NS,$0.48 B,$11.89,India,IFB Industries,IFBIND.NS,$0.45 B,$11.16,India
5397.0,Argan,AGX,$0.48 B,$35.48,USA,Argan,AGX,$0.52 B,$38.65,USA
5398.0,GuangZhou Wahlap Technology,301011.SZ,$0.48 B,$4.26,China,GuangZhou Wahlap Technology,301011.SZ,$0.47 B,$4.17,China
5399.0,Mail.ru Group,RL9A.F,$0.48 B,$2.13,Cyprus,Mail.ru Group,RL9A.F,$0.48 B,$2.17,Cyprus
5400.0,Seneca Foods,SENEA,$0.47 B,$62.38,USA,Seneca Foods,SENEA,$0.48 B,$63.49,USA
5401.0,Vertex Energy,VTNR,$0.47 B,$6.33,USA,Vertex Energy,VTNR,$0.52 B,$6.90,USA
5402.0,Valens Semiconductor,VLN,$0.47 B,$4.81,Israel,Valens Semiconductor,VLN,$0.51 B,$5.15,Israel
5403.0,Bluegreen Vacations,BVH,$0.47 B,$24.86,USA,Bluegreen Vacations,BVH,$0.55 B,$28.07,USA
5404.0,American Software,AMSWA,$0.47 B,$14.14,USA,American Software,AMSWA,$0.50 B,$14.86,USA
5405.0,89bio,ETNB,$0.47 B,$10.20,USA,89bio,ETNB,$0.48 B,$10.50,USA
5406.0,EZCorp,EZPW,$0.47 B,$8.42,USA,EZCorp,EZPW,$0.49 B,$8.73,USA
5407.0,Liquidity Services,LQDT,$0.47 B,$13.24,USA,Liquidity Services,LQDT,$0.53 B,$14.82,USA
5408.0,Action Construction Equipment,ACE.NS,$0.47 B,$3.97,India,Action Construction Equipment,ACE.NS,$0.46 B,$3.88,India
5409.0,America's Car-Mart,CRMT,$0.47 B,$74.18,USA,America's Car-Mart,CRMT,$0.49 B,$78.40,USA
5410.0,Big Lots,BIG,$0.47 B,$16.31,USA,Big Lots,BIG,$0.52 B,$18.18,USA
5411.0,SmartRent,SMRT,$0.47 B,$2.38,USA,SmartRent,SMRT,$0.54 B,$2.77,USA
5412.0,ElringKlinger,ZIL2.DE,$0.47 B,$7.44,Germany,ElringKlinger,ZIL2.DE,$0.54 B,$8.56,Germany
5413.0,ContextLogic (wish.com),WISH,$0.47 B,$0.64,USA,ContextLogic (wish.com),WISH,$0.47 B,$0.65,USA
5414.0,Akoya Biosciences,AKYA,$0.47 B,$12.39,USA,Akoya Biosciences,AKYA,$0.40 B,$10.78,USA
5415.0,Bar Harbor Bankshares,BHB,$0.46 B,$31.19,USA,Bar Harbor Bankshares,BHB,$0.48 B,$32.08,USA
5416.0,MasterCraft Boat,MCFT,$0.46 B,$26.38,USA,MasterCraft Boat,MCFT,$0.51 B,$28.71,USA
5417.0,TPI Composites,TPIC,$0.46 B,$11.19,USA,TPI Composites,TPIC,$0.59 B,$14.22,USA
5418.0,Gateway Distriparks,GDL.NS,$0.46 B,$3.76,India,Gateway Distriparks,GDL.NS,$0.46 B,$3.76,India
5419.0,Gevo,GEVO,$0.46 B,$1.97,USA,Gevo,GEVO,$0.49 B,$2.08,USA
5420.0,Vaalco Energy,EGY,$0.46 B,$4.31,USA,Vaalco Energy,EGY,$0.50 B,$4.64,USA
5421.0,Inovio Pharmaceuticals,INO,$0.46 B,$1.87,USA,Inovio Pharmaceuticals,INO,$0.47 B,$1.90,USA
5422.0,2seventy bio,TSVT,$0.46 B,$12.30,USA,2seventy bio,TSVT,$0.40 B,$10.39,USA
5423.0,Ituran,ITRN,$0.46 B,$23.00,Israel,Ituran,ITRN,$0.45 B,$22.33,Israel
5424.0,West Coast Paper Mills,WSTCSTPAPR.NS,$0.46 B,$7.05,India,West Coast Paper Mills,WSTCSTPAPR.NS,$0.43 B,$6.58,India
5425.0,Five Star Bancorp,FSBC,$0.46 B,$27.01,USA,Five Star Bancorp,FSBC,$0.47 B,$27.40,USA
5426.0,HilleVax,HLVX,$0.46 B,$13.92,USA,HilleVax,HLVX,$0.50 B,$15.25,USA
5427.0,OPTiM,3694.T,$0.46 B,$8.43,Japan,OPTiM,3694.T,$0.43 B,$7.91,Japan
5428.0,Schneider Electric Infrastructure,SCHNEIDER.NS,$0.46 B,$1.94,India,Schneider Electric Infrastructure,SCHNEIDER.NS,$0.59 B,$2.48,India
5429.0,Tetra Technologies,TTI,$0.46 B,$3.60,USA,Tetra Technologies,TTI,$0.50 B,$3.94,USA
5430.0,Alerus Financial,ALRS,$0.46 B,$23.15,USA,Alerus Financial,ALRS,$0.47 B,$23.55,USA
5431.0,Axogen,AXGN,$0.46 B,$10.93,USA,Axogen,AXGN,$0.44 B,$10.62,USA
5432.0,Orpea,ORP.PA,$0.46 B,$6.66,France,Orpea,ORP.PA,$0.63 B,$8.13,France
5433.0,Newtek,NEWT,$0.46 B,$18.87,USA,Newtek,NEWT,$0.44 B,$18.21,USA
5434.0,Similarweb,SMWB,$0.46 B,$6.06,Israel,Similarweb,SMWB,$0.44 B,$5.88,Israel
5435.0,Donegal Group,DGICA,$0.46 B,$14.09,USA,Donegal Group,DGICA,$0.49 B,$15.21,USA
5436.0,Phathom Pharmaceuticals,PHAT,$0.45 B,$11.03,USA,Phathom Pharmaceuticals,PHAT,$0.34 B,$8.27,USA
5437.0,ALX Oncology,ALXO,$0.45 B,$11.22,USA,ALX Oncology,ALXO,$0.40 B,$10.01,USA
5438.0,Avadel Pharmaceuticals,AVDL,$0.45 B,$7.40,Ireland,Avadel Pharmaceuticals,AVDL,$0.42 B,$6.88,Ireland
5439.0,Amryt Pharma,AMYT,$0.45 B,$7.14,UK,Amryt Pharma,AMYT,$0.93 B,$14.72,UK
5440.0,Adicet Bio,ACET,$0.45 B,$10.64,USA,Adicet Bio,ACET,$0.37 B,$8.69,USA
5441.0,DoubleDown Interactive,DDI,$0.45 B,$9.20,USA,DoubleDown Interactive,DDI,$0.49 B,$9.92,USA
5442.0,fuboTV,FUBO,$0.45 B,$2.33,USA,fuboTV,FUBO,$0.42 B,$2.19,USA
5443.0,Ace Hardware Indonesia,ACES.JK,$0.45 B,$0.03000,Indonesia,Ace Hardware Indonesia,ACES.JK,$0.49 B,$0.03000,Indonesia
5444.0,Stitch Fix,SFIX,$0.45 B,$4.09,USA,Stitch Fix,SFIX,$0.51 B,$4.63,USA
5445.0,Oppenheimer Holdings,OPY,$0.45 B,$41.32,USA,Oppenheimer Holdings,OPY,$0.49 B,$45.48,USA
5446.0,Icelandair,ICEAIR.IC,$0.45 B,$0.01000,Iceland,Icelandair,ICEAIR.IC,$0.45 B,$0.01000,Iceland
5447.0,Jindal Poly Films,JINDALPOLY.NS,$0.45 B,$10.31,India,Jindal Poly Films,JINDALPOLY.NS,$0.40 B,$9.24,India
5448.0,JTEKT India,JTEKTINDIA.NS,$0.45 B,$1.85,India,JTEKT India,JTEKTINDIA.NS,$0.42 B,$1.74,India
5449.0,Bafang Yunji,2753.TW,$0.45 B,$6.80,Taiwan,Bafang Yunji,2753.TW,$0.49 B,$7.53,Taiwan
5450.0,Babcock & Wilcox,BW,$0.45 B,$5.09,USA,Babcock & Wilcox,BW,$0.55 B,$6.30,USA
5451.0,Oil States International,OIS,$0.44 B,$7.04,USA,Oil States International,OIS,$0.53 B,$8.30,USA
5452.0,Great Lakes Dredge & Dock Corp.,GLDD,$0.44 B,$6.79,USA,Great Lakes Dredge & Dock Corp.,GLDD,$0.42 B,$6.40,USA
5453.0,Agora.io,API,$0.44 B,$3.87,China,Agora.io,API,$0.55 B,$4.79,China
5454.0,Pearl Abyss,263750.KQ,$0.44 B,$34.42,S. Korea,Pearl Abyss,263750.KQ,$0.46 B,$36.05,S. Korea
5455.0,Teekay,TK,$0.44 B,$4.46,Canada,Teekay,TK,$0.45 B,$4.57,Canada
5456.0,Lindblad Expeditions,LIND,$0.44 B,$8.41,USA,Lindblad Expeditions,LIND,$0.59 B,$11.28,USA
5457.0,Scholar Rock Holding,SRRK,$0.44 B,$8.63,USA,Scholar Rock Holding,SRRK,$0.62 B,$12.04,USA
5458.0,Pagaya Technologies,PGY,$0.44 B,$0.65,Israel,Pagaya Technologies,PGY,$0.74 B,$1.10,Israel
5459.0,Gladstone Investment,GAIN,$0.44 B,$13.41,USA,Gladstone Investment,GAIN,$0.45 B,$13.74,USA
5460.0,Anika Therapeutics,ANIK,$0.44 B,$30.45,USA,Anika Therapeutics,ANIK,$0.45 B,$31.00,USA
5461.0,Vigil Neuroscience,VIGL,$0.44 B,$12.50,USA,Vigil Neuroscience,VIGL,$0.42 B,$11.95,USA
5462.0,Ranpak,PACK,$0.44 B,$5.42,USA,Ranpak,PACK,$0.55 B,$6.71,USA
5463.0,PMV Pharmaceuticals,PMVP,$0.44 B,$9.71,USA,PMV Pharmaceuticals,PMVP,$0.37 B,$8.24,USA
5464.0,Indoco Remedies,INDOCO.NS,$0.44 B,$4.81,India,Indoco Remedies,INDOCO.NS,$0.45 B,$4.88,India
5465.0,Tallink Grupp,T5N.F,$0.44 B,$0.57,tonia,Tallink Grupp,T5N.F,$0.43 B,$0.57,Estonia
5466.0,Microvision,MVIS,$0.44 B,$2.67,USA,Microvision,MVIS,$0.43 B,$2.59,USA
5467.0,Powell Industries,POWL,$0.44 B,$37.29,USA,Powell Industries,POWL,$0.46 B,$39.01,USA
5468.0,Entravision Communications,EVC,$0.44 B,$5.43,USA,Entravision Communications,EVC,$0.50 B,$5.90,USA
5469.0,Dutch Lady Milk Industries,3026.KL,$0.44 B,$6.89,Malaysia,Dutch Lady Milk Industries,3026.KL,$0.43 B,$6.87,Malaysia
5470.0,Archosaur Games,9990.HK,$0.44 B,$0.55,China,Archosaur Games,9990.HK,$0.42 B,$0.54,China
5471.0,Paisalo Digital,PAISALO.NS,$0.44 B,$0.98,India,Paisalo Digital,PAISALO.NS,$0.43 B,$0.96,India
5472.0,SI-BONE,SIBN,$0.43 B,$12.71,USA,SI-BONE,SIBN,$0.55 B,$16.11,USA
5473.0,Southern Missouri Bancorp,SMBC,$0.43 B,$47.50,USA,Southern Missouri Bancorp,SMBC,$0.44 B,$47.97,USA
5474.0,Zumiez,ZUMZ,$0.43 B,$22.47,USA,Zumiez,ZUMZ,$0.47 B,$24.40,USA
5475.0,Purple Innovation,PRPL,$0.43 B,$4.79,USA,Purple Innovation,PRPL,$0.52 B,$5.76,USA
5476.0,Mullen Automotive,MULN,$0.43 B,$0.26,USA,Mullen Automotive,MULN,$0.59 B,$0.36,USA
5477.0,Skeena Resources,SKE,$0.43 B,$5.76,Canada,Skeena Resources,SKE,$0.49 B,$6.57,Canada
5478.0,Biglari,BH,$0.43 B,$140.49,USA,Biglari,BH,$0.45 B,$147.84,USA
5479.0,Allbirds,BIRD,$0.43 B,$2.91,USA,Allbirds,BIRD,$0.37 B,$2.51,USA
5480.0,CS Disco,LAW,$0.43 B,$7.35,USA,CS Disco,LAW,$0.36 B,$6.22,USA
5481.0,Aura Biosciences,AURA,$0.43 B,$12.03,USA,Aura Biosciences,AURA,$0.41 B,$11.40,USA
5482.0,TCNS Clothing,TCNSBRANDS.NS,$0.43 B,$6.96,India,TCNS Clothing,TCNSBRANDS.NS,$0.37 B,$6.10,India
5483.0,IGG Inc,0799.HK,$0.43 B,$0.36,Singapore,IGG Inc,0799.HK,$0.48 B,$0.40,Singapore
5484.0,Sutro Biopharma,STRO,$0.43 B,$7.50,USA,Sutro Biopharma,STRO,$0.45 B,$7.87,USA
5485.0,Albireo Pharma,ALBO,$0.43 B,$20.81,USA,Albireo Pharma,ALBO,$0.91 B,$43.90,USA
5486.0,The Children's Place,PLCE,$0.43 B,$35.18,USA,The Children's Place,PLCE,$0.47 B,$38.92,USA
5487.0,Digimarc,DMRC,$0.43 B,$21.47,USA,Digimarc,DMRC,$0.41 B,$20.81,USA
5488.0,COMPASS Pathways,CMPS,$0.42 B,$10.08,UK,COMPASS Pathways,CMPS,$0.40 B,$9.55,UK
5489.0,ShotSpotter,SSTI,$0.42 B,$35.18,USA,ShotSpotter,SSTI,$0.42 B,$35.14,USA
